sysTime,roll,pitch,yaw,ax,ay,az,sqrt,average
6:7:43:56:1258906,4.38,1.96,-142.27,0.07,0.02,0.86,0.87,0.99
6:7:43:56:1259178,4.04,1.89,-142.32,0.08,0.11,1.15,1.16,1.02
6:7:43:56:1259233,3.78,1.85,-142.41,0.01,0.03,0.97,0.97,1.0
6:7:43:56:1259235,3.48,1.82,-142.47,-0.05,0.07,0.96,0.97,1.03
6:7:43:57:1259745,3.23,1.9,-142.43,-0.05,0.11,1.05,1.06,1.0
6:7:43:57:1259841,3.15,1.98,-142.36,0.16,0.0,0.87,0.88,0.97
6:7:43:57:1260070,3.14,2.14,-142.4,0.08,-0.03,1.04,1.05,1.0
6:7:43:57:1260073,3.32,2.06,-142.32,0.08,0.13,0.96,0.97,0.97
6:7:43:57:1260198,3.38,1.89,-142.36,0.11,-0.15,0.91,0.93,0.98
6:7:43:57:1260262,3.39,1.63,-142.39,0.12,0.12,0.92,0.94,0.95
6:7:43:58:1260724,3.61,1.14,-142.24,0.07,-0.03,1.05,1.05,0.97
6:7:43:58:1260854,3.74,1.1,-142.18,0.01,0.2,0.93,0.96,0.98
6:7:43:58:1260918,3.93,1.01,-142.27,0.14,-0.0,1.06,1.07,1.03
6:7:43:58:1261028,3.95,0.98,-142.41,0.11,0.07,0.71,0.73,0.92
6:7:43:58:1261157,3.96,0.99,-142.46,0.08,0.13,1.11,1.12,0.97
6:7:43:58:1261206,3.95,1.03,-142.43,-0.06,0.3,1.07,1.11,0.99
6:7:43:58:1261370,3.8,1.13,-142.5,0.14,-0.18,0.85,0.88,1.04
6:7:43:59:1261787,3.86,1.51,-142.31,-0.01,0.23,0.94,0.97,0.99
6:7:43:59:1261834,3.72,1.55,-142.18,0.01,-0.06,0.96,0.96,0.94
6:7:43:59:1261929,3.78,1.59,-141.99,-0.03,0.27,0.98,1.02,0.98
6:7:43:59:1262106,3.77,1.68,-141.85,0.05,-0.03,1.03,1.03,1.0
6:7:43:59:1262122,3.8,1.82,-141.75,-0.02,0.38,1.0,1.07,1.04
6:7:43:59:1262236,3.77,1.69,-141.81,0.14,-0.04,1.14,1.15,1.08
6:7:44:0:1262812,4.25,1.13,-141.8,-0.02,0.19,1.19,1.2,1.14
6:7:44:0:1262814,4.26,1.2,-141.85,0.07,0.09,0.77,0.78,1.04
6:7:44:0:1262908,4.23,1.27,-141.85,0.09,0.3,1.07,1.12,1.03
6:7:44:0:1263036,4.25,1.21,-141.88,-0.05,0.19,0.85,0.87,0.92
6:7:44:0:1263162,4.12,1.25,-141.96,0.07,0.12,1.08,1.09,1.02
6:7:44:1:1263628,4.06,1.17,-142.01,-0.01,0.04,0.85,0.85,0.94
6:7:44:1:1263815,4.57,1.64,-141.77,0.13,-0.03,0.88,0.89,0.94
6:7:44:1:1263846,5.0,1.93,-141.8,0.17,-0.22,-0.14,0.31,0.68
6:7:44:1:1263926,-3.76,7.47,-146.32,0.06,-0.04,-0.04,0.08,0.42
6:7:44:1:1264039,12.73,-8.93,-153.89,0.12,-0.11,0.13,0.21,0.2
6:7:44:1:1264118,4.3,-3.27,-152.67,0.04,-0.12,0.91,0.92,0.4
6:7:44:1:1264294,2.21,-3.53,-155.78,-0.03,-0.0,0.9,0.9,0.68
6:7:44:2:1264626,-4.83,-5.33,-145.1,-0.0,0.03,-0.08,0.09,0.64
6:7:44:2:1264755,-8.38,-9.43,-143.25,-0.03,-0.0,0.04,0.05,0.35
6:7:44:2:1264867,-8.67,-13.29,-143.44,-0.0,0.01,0.0,0.01,0.05
6:7:44:2:1264930,-7.44,-18.54,-144.01,-0.02,0.02,0.04,0.05,0.04
6:7:44:2:1265042,-6.33,-24.81,-144.25,-0.02,0.02,0.03,0.04,0.03
6:7:44:2:1265122,-6.11,-31.08,-143.89,-0.02,0.01,0.05,0.06,0.05
6:7:44:2:1265218,-6.41,-35.88,-143.17,-0.06,0.01,0.09,0.11,0.07
6:7:44:3:1265641,-6.25,-17.1,-144.43,-0.05,0.02,0.18,0.19,0.12
6:7:44:3:1265703,-3.87,-5.69,-147.43,-0.02,-0.01,0.17,0.17,0.16
6:7:44:3:1265800,2.23,1.72,-148.39,0.02,0.0,0.2,0.21,0.19
6:7:44:3:1265942,11.06,-0.71,-147.22,-0.02,0.07,0.27,0.28,0.22
6:7:44:3:1266040,16.95,-8.3,-148.18,-0.05,0.11,0.26,0.28,0.26
6:7:44:3:1266151,14.01,-14.92,-150.56,-0.06,0.07,0.29,0.3,0.29
6:7:44:3:1266214,1.84,-17.65,-148.02,-0.02,0.0,0.25,0.25,0.28
6:7:44:4:1266724,12.13,-22.17,-91.46,-0.17,0.14,0.4,0.46,0.34
6:7:44:4:1266820,2.92,-12.66,-85.05,-0.11,0.17,0.68,0.71,0.48
6:7:44:4:1266934,-20.07,0.86,-84.07,0.02,-0.16,0.68,0.7,0.62
6:7:44:4:1267013,-14.76,-1.2,-78.68,-0.11,-0.04,0.51,0.52,0.64
6:7:44:4:1267123,4.31,-18.79,-73.68,-0.13,0.17,0.6,0.64,0.62
6:7:44:4:1267220,3.84,-25.91,-73.14,-0.29,0.22,0.77,0.85,0.67
6:7:44:5:1267637,-11.03,3.45,173.94,-0.48,-1.8,2.89,3.43,1.64
6:7:44:5:1267730,15.38,-5.4,126.5,-1.17,0.21,3.6,3.79,2.69
6:7:44:5:1267811,-8.75,13.01,111.38,-0.47,-0.29,1.51,1.61,2.94
6:7:44:5:1267907,-13.99,29.24,82.18,0.14,-0.34,1.68,1.72,2.37
6:7:44:5:1268017,6.21,0.37,43.91,-0.44,0.27,4.1,4.13,2.49
6:7:44:5:1268114,-0.73,-11.95,8.38,-0.51,-0.32,2.23,2.31,2.72
6:7:44:5:1268211,2.63,-19.35,-19.49,-0.4,-0.18,1.54,1.6,2.68
6:7:44:6:1268624,-39.12,2.57,37.04,-0.77,-0.21,2.51,2.63,2.18
6:7:44:6:1268734,-52.22,-2.42,22.51,-0.58,-0.24,1.84,1.95,2.06
6:7:44:6:1268814,-57.21,-34.53,3.71,-0.49,-0.38,1.65,1.76,2.11
6:7:44:6:1268910,-59.18,-50.02,-1.57,-0.22,-0.42,1.49,1.56,1.76
6:7:44:6:1269020,-76.02,-20.1,24.35,-0.45,-0.16,1.54,1.61,1.64
6:7:44:6:1269117,-72.81,18.05,39.33,-0.33,0.24,1.17,1.24,1.47
6:7:44:6:1269213,-73.59,20.31,39.48,-0.16,0.12,1.1,1.12,1.32
6:7:44:7:1269627,-54.13,2.66,64.4,-0.34,0.13,1.13,1.19,1.18
6:7:44:7:1269706,-52.47,19.49,77.6,-0.17,0.08,1.16,1.18,1.16
6:7:44:7:1269833,-52.85,8.38,79.69,-0.28,0.02,1.23,1.26,1.21
6:7:44:7:1269950,-54.99,-11.62,72.07,-0.2,-0.1,1.18,1.2,1.21
6:7:44:7:1270015,-54.69,-19.51,69.24,-0.18,-0.1,1.11,1.13,1.2
6:7:44:7:1270111,-53.64,-13.12,72.05,-0.18,-0.01,1.15,1.16,1.16
6:7:44:7:1270206,-55.15,-6.51,75.81,-0.2,0.05,1.16,1.18,1.15
6:7:44:8:1270629,-52.06,-14.5,78.75,-0.17,0.1,1.14,1.16,1.17
6:7:44:8:1270741,-53.29,-8.27,85.28,-0.14,0.13,1.14,1.15,1.16
6:7:44:8:1270838,-56.28,-12.8,85.69,-0.09,0.07,1.07,1.08,1.13
6:7:44:8:1270919,-57.11,-23.07,86.87,-0.12,0.04,1.11,1.12,1.12
6:7:44:8:1271047,-56.59,-27.49,87.22,-0.11,0.05,1.08,1.09,1.09
6:7:44:8:1271125,-53.56,-25.28,86.84,-0.11,0.04,1.01,1.01,1.07
6:7:44:8:1271222,-49.02,-21.22,88.85,-0.12,0.07,0.94,0.95,1.02
6:7:44:9:1271745,-62.78,-26.38,90.03,-0.1,0.02,0.82,0.83,0.93
6:7:44:9:1271825,-65.34,-22.86,92.5,-0.12,0.04,0.85,0.85,0.88
6:7:44:9:1271954,-67.34,-21.49,93.18,-0.12,0.05,0.85,0.86,0.85
6:7:44:9:1272016,-68.98,-22.63,91.45,-0.11,0.03,0.85,0.85,0.86
6:7:44:9:1272130,-70.8,-23.79,89.59,-0.1,0.03,0.83,0.84,0.85
6:7:44:9:1272227,-72.19,-23.95,87.88,-0.1,0.02,0.83,0.84,0.84
6:7:44:9:1272354,-72.43,-21.63,86.61,-0.1,0.03,0.87,0.88,0.85
6:7:44:10:1272636,-72.14,-20.22,86.53,-0.1,0.04,0.89,0.9,0.87
6:7:44:10:1272804,-72.29,-21.25,85.86,-0.1,0.04,0.91,0.91,0.9
6:7:44:10:1272821,-72.35,-21.06,84.89,-0.1,0.04,0.92,0.93,0.91
6:7:44:10:1272916,-69.24,-20.06,83.2,-0.1,0.05,0.95,0.96,0.93
6:7:44:10:1273012,-59.27,-19.28,79.07,-0.11,0.07,1.01,1.02,0.97
6:7:44:10:1273124,-54.43,-20.74,75.96,-0.09,0.06,1.06,1.06,1.01
6:7:44:10:1273235,-56.0,-24.03,76.76,-0.07,0.07,1.08,1.09,1.05
6:7:44:11:1273721,-60.71,-25.47,92.5,-0.11,0.1,1.23,1.24,1.13
6:7:44:11:1273723,-61.31,-26.41,95.15,-0.1,0.1,1.17,1.18,1.17
6:7:44:11:1273832,-61.93,-31.35,97.54,-0.1,0.06,1.15,1.16,1.19
6:7:44:11:1273912,-63.64,-34.72,100.87,-0.1,0.07,1.11,1.12,1.15
6:7:44:11:1274008,-63.8,-34.97,102.48,-0.11,0.07,1.05,1.06,1.11
6:7:44:11:1274135,-53.74,-33.63,98.15,-0.1,0.05,0.98,0.99,1.06
6:7:44:11:1274232,-47.09,-31.6,96.65,-0.11,0.06,0.96,0.97,1.01
6:7:44:12:1274636,-54.39,-30.78,98.96,-0.1,0.04,0.89,0.9,0.95
6:7:44:12:1274734,-57.53,-28.62,100.84,-0.1,0.06,0.89,0.9,0.92
6:7:44:12:1274828,-58.61,-28.34,101.08,-0.1,0.06,0.89,0.9,0.9
6:7:44:12:1274941,-59.69,-30.38,100.53,-0.11,0.04,0.89,0.9,0.9
6:7:44:12:1275150,-61.6,-31.24,100.25,-0.1,0.05,0.92,0.93,0.91
6:7:44:12:1275181,-62.39,-29.28,99.54,-0.08,0.05,0.9,0.91,0.91
6:7:44:12:1275214,-63.44,-26.4,99.52,-0.09,0.07,0.92,0.92,0.92
6:7:44:13:1275645,-65.94,-28.33,97.75,-0.07,0.07,0.89,0.89,0.91
6:7:44:13:1275741,-65.39,-26.81,98.8,-0.1,0.09,0.9,0.91,0.91
6:7:44:13:1275837,-66.95,-26.78,99.12,-0.08,0.08,0.83,0.84,0.88
6:7:44:13:1275996,-69.08,-28.42,97.88,-0.08,0.06,0.85,0.86,0.87
6:7:44:13:1276012,-70.24,-29.38,96.61,-0.07,0.06,0.84,0.84,0.85
6:7:44:13:1276156,-70.73,-29.05,95.9,-0.07,0.06,0.85,0.85,0.85
6:7:44:13:1276252,-71.54,-27.24,96.14,-0.08,0.06,0.88,0.89,0.86
6:7:44:14:1276629,-55.49,-26.81,91.89,-0.11,0.09,1.13,1.14,0.96
6:7:44:14:1276708,-55.42,-30.62,94.72,-0.13,0.07,1.23,1.23,1.09
6:7:44:14:1276868,-55.63,-34.32,96.52,-0.1,0.02,1.26,1.27,1.21
6:7:44:14:1276947,-56.88,-33.39,102.85,-0.14,0.08,1.29,1.3,1.27
6:7:44:14:1277013,-58.3,-33.84,107.35,-0.13,0.08,1.25,1.26,1.28
6:7:44:14:1277156,-60.34,-35.09,111.46,-0.1,0.04,1.22,1.22,1.26
6:7:44:14:1277219,-61.26,-34.95,117.8,-0.13,0.11,1.17,1.18,1.22
6:7:44:15:1277627,-45.17,-35.32,113.63,-0.12,0.07,0.98,0.98,1.13
6:7:44:15:1277721,-42.68,-32.34,113.12,-0.09,0.06,0.92,0.93,1.03
6:7:44:15:1277818,-45.68,-33.47,115.36,-0.1,0.05,0.89,0.9,0.94
6:7:44:15:1277929,-49.51,-34.66,117.43,-0.1,0.05,0.9,0.9,0.91
6:7:44:15:1278041,-52.3,-35.02,118.12,-0.09,0.04,0.88,0.88,0.89
6:7:44:15:1278153,-54.71,-33.79,118.69,-0.1,0.05,0.87,0.88,0.89
6:7:44:15:1278217,-58.04,-32.08,119.9,-0.1,0.06,0.88,0.88,0.88
6:7:44:16:1278624,-66.75,-29.82,117.48,-0.1,0.06,0.9,0.91,0.89
6:7:44:16:1278719,-68.88,-30.35,116.2,-0.07,0.06,0.9,0.9,0.9
6:7:44:16:1278846,-70.18,-30.51,115.71,-0.07,0.06,0.91,0.91,0.91
6:7:44:16:1278913,-69.84,-29.14,115.24,-0.07,0.08,0.89,0.9,0.9
6:7:44:16:1279039,-69.46,-27.66,115.08,-0.07,0.09,0.87,0.88,0.9
6:7:44:16:1279169,-70.6,-26.81,115.21,-0.07,0.08,0.86,0.87,0.88
6:7:44:16:1279217,-72.22,-26.98,115.71,-0.07,0.09,0.85,0.86,0.87
6:7:44:17:1279716,-73.14,-28.76,115.21,-0.08,0.08,0.87,0.88,0.87
6:7:44:17:1279717,-72.45,-26.86,112.31,-0.08,0.1,0.98,0.99,0.91
6:7:44:17:1279859,-66.14,-26.18,105.87,-0.08,0.06,1.09,1.1,0.99
6:7:44:17:1279908,-65.74,-27.1,107.64,-0.08,0.05,1.17,1.18,1.09
6:7:44:17:1280006,-64.98,-27.84,114.58,-0.11,0.12,1.28,1.29,1.19
6:7:44:17:1280115,-64.73,-31.04,120.37,-0.12,0.1,1.4,1.41,1.29
6:7:44:17:1280245,-65.22,-35.68,125.56,-0.11,0.08,1.46,1.46,1.39
6:7:44:18:1280724,-71.73,-37.29,152.02,-0.11,0.07,1.04,1.05,1.31
6:7:44:18:1280852,-60.26,-34.64,148.09,-0.12,0.08,0.97,0.98,1.17
6:7:44:18:1280915,-54.8,-32.02,145.8,-0.1,0.05,0.93,0.94,0.99
6:7:44:18:1281029,-57.43,-31.05,147.74,-0.1,0.05,0.89,0.89,0.94
6:7:44:18:1281108,-58.48,-30.51,148.25,-0.1,0.04,0.85,0.85,0.89
6:7:44:18:1281204,-60.55,-29.81,148.73,-0.1,0.03,0.84,0.85,0.86
6:7:44:18:1281316,-62.81,-28.7,149.4,-0.1,0.04,0.86,0.87,0.86
6:7:44:19:1281639,-67.8,-22.52,146.83,-0.1,0.05,0.88,0.89,0.87
6:7:44:19:1281721,-69.01,-22.35,145.49,-0.09,0.05,0.9,0.9,0.89
6:7:44:19:1281816,-70.14,-21.93,144.02,-0.09,0.06,0.92,0.92,0.9
6:7:44:19:1281912,-72.39,-21.06,142.48,-0.09,0.05,0.91,0.91,0.91
6:7:44:19:1282025,-73.3,-19.87,140.92,-0.06,0.06,0.9,0.9,0.91
6:7:44:19:1282136,-73.74,-17.86,140.98,-0.08,0.09,0.88,0.89,0.9
6:7:44:19:1282233,-75.88,-17.99,141.34,-0.07,0.09,0.89,0.9,0.9
6:7:44:20:1282646,-78.77,-19.66,141.63,-0.05,0.12,0.88,0.89,0.89
6:7:44:20:1282724,-79.96,-16.33,140.13,-0.05,0.11,0.88,0.89,0.89
6:7:44:20:1282821,-78.66,-14.71,140.58,-0.07,0.13,0.91,0.92,0.9
6:7:44:20:1282917,-77.85,-15.15,140.79,-0.08,0.14,0.95,0.96,0.92
6:7:44:20:1283028,-71.63,-16.36,137.68,-0.05,0.11,1.05,1.06,0.98
6:7:44:20:1283124,-71.86,-17.77,139.58,-0.06,0.15,1.12,1.13,1.05
6:7:44:20:1283235,-69.73,-20.31,141.03,-0.08,0.14,1.25,1.26,1.15
6:7:44:21:1283632,-65.36,-26.65,158.05,-0.13,0.11,1.27,1.29,1.22
6:7:44:21:1283743,-65.53,-30.91,158.78,-0.09,0.05,1.22,1.22,1.25
6:7:44:21:1283839,-65.05,-30.34,162.15,-0.09,0.07,1.07,1.08,1.2
6:7:44:21:1283920,-60.44,-28.46,163.07,-0.1,0.1,1.01,1.02,1.11
6:7:44:21:1284018,-50.81,-27.22,159.87,-0.08,0.08,0.94,0.95,1.02
6:7:44:21:1284129,-49.89,-28.52,160.26,-0.09,0.08,0.9,0.91,0.96
6:7:44:21:1284209,-53.33,-30.91,160.17,-0.09,0.06,0.9,0.91,0.92
6:7:44:22:1284619,-48.1,-17.28,157.84,-0.08,0.08,0.95,0.95,0.92
6:7:44:22:1284731,-48.99,-19.98,157.8,-0.07,0.04,0.93,0.94,0.93
6:7:44:22:1284828,-51.38,-22.73,160.03,-0.08,0.03,0.94,0.95,0.95
6:7:44:22:1284923,-44.8,-20.57,160.13,-0.1,0.04,1.0,1.0,0.96
6:7:44:22:1285020,-40.62,-16.98,161.69,-0.08,0.05,0.95,0.96,0.97
6:7:44:22:1285147,-42.82,-15.44,164.72,-0.07,0.05,0.9,0.9,0.95
6:7:44:22:1285212,-42.95,-15.43,167.36,-0.09,0.05,0.85,0.85,0.9
6:7:44:23:1285648,-47.63,-2.18,170.38,-0.09,-0.0,0.92,0.92,0.89
6:7:44:23:1285713,-43.82,-3.37,172.27,-0.17,-0.0,0.94,0.96,0.91
6:7:44:23:1285810,-36.18,-1.09,174.27,-0.22,-0.05,1.02,1.04,0.98
6:7:44:23:1285905,-35.52,4.36,177.1,-0.18,0.05,1.09,1.1,1.03
6:7:44:23:1286032,-39.59,0.49,174.5,-0.12,0.07,1.11,1.12,1.09
6:7:44:23:1286114,-40.67,-9.86,168.32,-0.13,0.04,1.17,1.18,1.13
6:7:44:23:1286241,-38.97,-13.87,164.45,-0.05,0.01,1.1,1.1,1.13
6:7:44:24:1286650,-41.5,-5.65,-173.03,-0.04,0.08,1.07,1.07,1.12
6:7:44:24:1286736,-38.15,-12.55,-176.69,-0.05,0.02,1.1,1.1,1.09
6:7:44:24:1286846,-37.42,-11.44,-169.18,-0.09,0.1,1.14,1.15,1.11
6:7:44:24:1286910,-37.11,-5.21,-161.73,-0.11,0.13,1.09,1.1,1.12
6:7:44:24:1287006,-34.78,-3.27,-161.36,-0.06,0.09,1.0,1.01,1.09
6:7:44:24:1287134,-28.67,-6.97,-163.39,-0.06,0.09,1.03,1.04,1.05
6:7:44:24:1287215,-24.22,-10.09,-165.34,-0.08,0.07,1.06,1.07,1.04
6:7:44:25:1287643,-15.8,-4.42,-159.28,-0.08,0.08,0.93,0.93,1.01
6:7:44:25:1287720,-14.58,-5.79,-162.1,-0.09,0.06,0.93,0.93,0.98
6:7:44:25:1287817,-13.14,-5.52,-165.12,-0.09,0.03,0.97,0.98,0.95
6:7:44:25:1287913,-14.38,-2.4,-162.95,-0.07,0.04,0.9,0.9,0.94
6:7:44:25:1288042,-13.44,-0.86,-158.82,-0.07,0.08,0.87,0.88,0.92
6:7:44:25:1288120,-11.69,-1.97,-157.71,-0.09,0.08,0.93,0.94,0.91
6:7:44:25:1288216,-10.0,-2.61,-159.27,-0.08,0.06,0.96,0.96,0.93
6:7:44:26:1288625,-10.89,2.93,-151.35,-0.09,0.08,0.84,0.85,0.92
6:7:44:26:1288722,-13.3,4.41,-153.34,-0.08,0.05,0.86,0.86,0.89
6:7:44:26:1288817,-16.52,5.29,-154.28,-0.06,0.05,0.84,0.85,0.85
6:7:44:26:1288976,-18.22,6.62,-153.45,-0.07,0.06,0.86,0.86,0.86
6:7:44:26:1289041,-18.85,8.31,-152.61,-0.08,0.07,0.84,0.85,0.85
6:7:44:26:1289121,-20.65,9.21,-153.55,-0.07,0.04,0.85,0.85,0.85
6:7:44:26:1289216,-21.45,9.48,-152.79,-0.05,0.04,0.87,0.87,0.86
6:7:44:27:1289623,-13.75,4.76,-150.88,-0.07,0.07,1.06,1.06,0.93
6:7:44:27:1289701,-13.32,5.0,-149.52,-0.06,0.07,1.13,1.13,1.02
6:7:44:27:1289829,-9.06,2.95,-144.44,-0.08,0.11,1.18,1.18,1.13
6:7:44:27:1289909,-5.43,-0.53,-143.45,-0.1,0.16,1.19,1.2,1.17
6:7:44:27:1290005,-5.51,-2.16,-148.94,-0.05,0.07,1.21,1.21,1.2
6:7:44:27:1290117,-3.84,-5.05,-149.44,-0.05,0.07,1.18,1.18,1.2
6:7:44:27:1290230,-1.26,-7.43,-144.56,-0.09,0.13,1.15,1.16,1.18
6:7:44:28:1290721,3.49,-7.32,-145.01,-0.08,0.09,0.93,0.94,1.09
6:7:44:28:1290817,3.96,-7.0,-145.45,-0.09,0.1,0.92,0.93,1.01
6:7:44:28:1290913,3.7,-6.21,-149.96,-0.08,0.06,0.91,0.91,0.93
6:7:44:28:1291025,1.95,-4.74,-152.07,-0.06,0.05,0.91,0.91,0.92
6:7:44:28:1291170,0.9,-3.13,-149.84,-0.02,0.05,0.86,0.86,0.9
6:7:44:28:1291217,0.09,-2.14,-145.72,-0.1,0.06,0.92,0.93,0.9
6:7:44:29:1291619,-0.66,-2.36,-146.26,-0.08,0.08,0.96,0.96,0.92
6:7:44:29:1291713,-1.32,-1.6,-144.73,-0.08,0.07,0.96,0.97,0.95
6:7:44:29:1291841,-1.78,-1.08,-142.69,-0.07,0.07,0.93,0.93,0.95
6:7:44:29:1291921,-2.41,-1.22,-140.79,-0.09,0.09,0.94,0.95,0.95
6:7:44:29:1292017,-4.23,-0.93,-141.99,-0.08,0.07,0.93,0.94,0.94
6:7:44:29:1292113,-5.73,0.0,-143.9,-0.07,0.05,0.91,0.91,0.93
6:7:44:29:1292209,-6.02,-0.17,-143.42,-0.06,0.06,0.88,0.89,0.91
6:7:44:30:1292721,-11.39,9.55,-139.27,-0.06,0.03,0.94,0.94,0.92
6:7:44:30:1292818,-7.95,5.4,-140.37,-0.08,0.06,1.03,1.03,0.96
6:7:44:30:1292915,-5.69,4.24,-142.05,-0.08,0.05,1.11,1.11,1.03
6:7:44:30:1293009,-3.23,2.92,-142.59,-0.1,0.05,1.18,1.19,1.11
6:7:44:30:1293168,0.37,-1.31,-143.48,-0.1,0.05,1.25,1.25,1.18
6:7:44:30:1293216,3.83,-4.88,-143.06,-0.09,0.07,1.27,1.27,1.24
6:7:44:31:1293704,12.64,-9.89,-145.59,-0.07,0.06,1.01,1.02,1.18
6:7:44:31:1293848,11.69,-9.73,-147.61,-0.07,0.04,0.98,0.98,1.09
6:7:44:31:1293977,9.79,-11.1,-145.0,-0.08,0.08,0.95,0.96,0.98
6:7:44:31:1294026,7.86,-9.67,-141.34,-0.08,0.09,0.93,0.94,0.96
6:7:44:31:1294170,7.71,-8.77,-141.73,-0.07,0.08,0.88,0.89,0.93
6:7:44:31:1294231,6.87,-9.05,-144.28,-0.09,0.08,0.9,0.91,0.91
6:7:44:32:1294681,0.49,-5.57,-140.48,-0.09,0.06,0.89,0.9,0.9
6:7:44:32:1294760,-0.78,-4.34,-142.34,-0.08,0.07,0.92,0.92,0.91
6:7:44:32:1294823,-1.91,-2.05,-141.72,-0.09,0.05,0.93,0.94,0.92
6:7:44:32:1294952,-4.11,0.4,-139.89,-0.09,0.05,0.92,0.92,0.93
6:7:44:32:1295048,-4.79,2.67,-138.52,-0.07,0.05,0.92,0.93,0.93
6:7:44:32:1295128,-3.22,3.84,-137.88,-0.09,0.07,0.93,0.93,0.93
6:7:44:32:1295266,-3.88,5.36,-139.79,-0.1,0.05,0.92,0.93,0.93
6:7:44:33:1295726,-3.28,8.05,-145.33,-0.05,0.04,0.83,0.83,0.9
6:7:44:33:1295822,-3.79,7.57,-145.89,-0.12,0.12,0.91,0.92,0.89
6:7:44:33:1295951,-6.01,10.86,-144.84,-0.07,0.09,0.95,0.95,0.9
6:7:44:33:1296111,-4.95,9.91,-143.14,-0.07,0.05,1.01,1.01,0.96
6:7:44:33:1296160,-2.29,5.08,-142.01,-0.12,0.08,1.04,1.05,1.0
6:7:44:33:1296302,0.22,1.88,-145.49,-0.14,0.1,1.13,1.14,1.07
6:7:44:34:1296655,11.41,-9.2,-150.53,-0.16,0.04,1.36,1.37,1.19
6:7:44:34:1296733,14.26,-11.38,-153.83,-0.13,0.01,1.35,1.36,1.29
6:7:44:34:1296846,18.87,-12.41,-152.3,-0.14,0.06,1.21,1.21,1.31
6:7:44:34:1297266,22.8,-14.03,-153.37,-0.12,0.01,1.11,1.11,1.23
6:7:44:35:1297523,25.79,-14.68,-158.82,-0.11,0.03,1.03,1.04,1.12
6:7:44:35:1297681,23.09,-9.49,-163.74,-0.07,0.01,0.96,0.96,1.04
6:7:44:35:1297683,23.49,-5.5,-166.22,-0.04,0.05,0.86,0.86,0.95
6:7:44:35:1298026,21.54,2.35,-173.35,-0.02,0.12,0.82,0.83,0.88
6:7:44:35:1298029,18.98,4.37,-175.76,-0.01,0.1,0.85,0.85,0.85
6:7:44:35:1298052,16.31,5.97,-178.01,0.01,0.09,0.87,0.88,0.85
6:7:44:35:1298078,12.44,6.11,-177.66,-0.0,0.12,0.89,0.9,0.87
6:7:44:35:1298080,6.67,6.27,-175.36,-0.0,0.09,0.92,0.92,0.9
6:7:44:35:1298126,1.75,5.86,-172.86,-0.02,0.1,0.92,0.92,0.91
6:7:44:35:1298207,-2.86,5.48,-172.27,-0.04,0.08,0.93,0.93,0.93
6:7:44:37:1299636,-9.18,2.5,-141.28,-0.06,0.09,1.32,1.32,1.06
6:7:44:37:1299724,-5.61,2.43,-133.81,-0.07,0.18,1.27,1.28,1.18
6:7:44:37:1299806,-4.25,-0.19,-141.75,-0.06,0.12,1.18,1.18,1.26
6:7:44:37:1299965,-3.04,-3.02,-150.3,-0.0,0.03,1.27,1.27,1.24
6:7:44:37:1300109,-1.15,-5.4,-147.13,-0.08,0.07,1.26,1.27,1.24
6:7:44:37:1300189,1.29,-5.52,-140.28,-0.05,0.09,1.17,1.17,1.24
6:7:44:37:1300221,1.55,-8.48,-136.24,-0.08,0.08,1.14,1.14,1.19
6:7:44:38:1300626,5.37,-10.22,-141.15,-0.09,0.07,0.92,0.93,1.08
6:7:44:38:1300770,4.73,-7.79,-145.07,-0.08,0.01,0.88,0.89,0.99
6:7:44:38:1300833,2.73,-6.84,-146.59,-0.07,0.02,0.88,0.88,0.9
6:7:44:38:1300963,1.26,-5.16,-144.76,-0.07,0.04,0.91,0.91,0.89
6:7:44:38:1301235,1.05,-1.53,-141.66,-0.06,0.05,0.89,0.89,0.89
6:7:44:38:1301283,1.6,0.9,-140.38,-0.07,0.06,0.86,0.87,0.89
6:7:44:38:1301330,1.63,1.75,-142.93,-0.08,0.04,0.89,0.89,0.88
6:7:44:39:1301729,-1.21,10.08,-144.97,-0.07,0.06,0.87,0.88,0.88
6:7:44:39:1301730,-3.31,12.12,-146.53,-0.04,0.05,0.88,0.88,0.88
6:7:44:39:1301839,-4.24,12.78,-147.51,-0.03,0.06,0.88,0.89,0.88
6:7:44:39:1301932,-3.49,12.77,-147.6,-0.03,0.1,0.85,0.86,0.87
6:7:44:39:1302029,-2.71,13.23,-148.9,-0.01,0.08,0.82,0.83,0.86
6:7:44:39:1302123,-1.71,13.22,-149.0,-0.04,0.11,0.78,0.79,0.83
6:7:44:39:1302221,-2.37,13.84,-148.49,-0.05,0.12,0.79,0.8,0.81
6:7:44:40:1302625,-7.8,16.98,-146.34,-0.04,0.11,1.05,1.06,0.88
6:7:44:40:1302753,-7.7,14.87,-148.71,-0.09,0.09,1.19,1.2,1.02
6:7:44:40:1302816,-6.21,12.02,-151.57,-0.05,0.04,1.34,1.34,1.2
6:7:44:40:1302928,-1.06,6.08,-151.74,-0.11,0.11,1.44,1.45,1.33
6:7:44:40:1303025,4.33,1.05,-153.62,-0.12,0.19,1.52,1.54,1.45
6:7:44:40:1303121,8.94,-1.99,-155.49,-0.14,0.08,1.47,1.48,1.49
6:7:44:40:1303217,14.0,-5.53,-156.91,-0.1,0.0,1.33,1.34,1.45
6:7:44:42:1304860,3.56,5.85,-177.28,0.0,0.11,0.95,0.95,1.26
